id,host,start,end,duration,duration.min
282369,bigbang.ocf.berkeley.edu,2017-09-29T19:40:02Z,2017-09-29T19:45:44Z,5M 42S,5
282385,bigbang.ocf.berkeley.edu,2017-09-29T19:51:03Z,2017-09-29T19:52:47Z,1M 44S,1
282394,bigbang.ocf.berkeley.edu,2017-09-29T19:56:01Z,2017-09-29T19:57:54Z,1M 53S,1
282413,bigbang.ocf.berkeley.edu,2017-09-29T20:14:02Z,2017-09-29T20:18:02Z,4M 0S,4
282428,bigbang.ocf.berkeley.edu,2017-09-29T20:28:03Z,2017-09-29T20:57:02Z,28M 59S,28
282458,bigbang.ocf.berkeley.edu,2017-09-29T20:58:02Z,2017-09-29T21:31:38Z,33M 36S,33
282501,bigbang.ocf.berkeley.edu,2017-09-29T21:37:02Z,2017-09-29T21:38:42Z,1M 40S,1
282504,bigbang.ocf.berkeley.edu,2017-09-29T21:40:03Z,2017-09-29T21:44:14Z,4M 11S,4
282513,bigbang.ocf.berkeley.edu,2017-09-29T21:48:02Z,2017-09-29T21:48:53Z,51S,0
282515,bigbang.ocf.berkeley.edu,2017-09-29T21:51:02Z,2017-09-29T21:52:28Z,1M 26S,1
282520,bigbang.ocf.berkeley.edu,2017-09-29T21:58:03Z,2017-09-29T22:01:11Z,3M 8S,3
282538,bigbang.ocf.berkeley.edu,2017-09-29T22:09:02Z,2017-09-29T22:11:21Z,2M 19S,2
282558,bigbang.ocf.berkeley.edu,2017-09-29T22:31:01Z,2017-09-29T22:34:02Z,3M 1S,3
282565,bigbang.ocf.berkeley.edu,2017-09-29T22:37:03Z,2017-09-29T22:37:58Z,55S,0
282574,bigbang.ocf.berkeley.edu,2017-09-29T22:56:02Z,2017-09-29T22:57:59Z,1M 57S,1
282578,bigbang.ocf.berkeley.edu,2017-09-29T23:03:03Z,2017-09-29T23:23:09Z,20M 6S,20
282593,bigbang.ocf.berkeley.edu,2017-09-29T23:31:03Z,2017-09-29T23:58:58Z,27M 55S,27
282634,bigbang.ocf.berkeley.edu,2017-09-30T01:29:02Z,2017-09-30T04:59:32Z,3H 30M 30S,210
282655,bigbang.ocf.berkeley.edu,2017-09-30T18:04:02Z,2017-09-30T18:07:03Z,3M 1S,3
282668,bigbang.ocf.berkeley.edu,2017-09-30T18:58:03Z,2017-10-01T05:49:14Z,10H 51M 11S,651
282817,bigbang.ocf.berkeley.edu,2017-10-01T07:41:02Z,2017-10-01T13:52:41Z,6H 11M 39S,371
282842,bigbang.ocf.berkeley.edu,2017-10-01T19:14:02Z,2017-10-01T19:25:25Z,11M 23S,11
282858,bigbang.ocf.berkeley.edu,2017-10-01T19:53:03Z,2017-10-01T22:00:20Z,2H 7M 17S,127
282905,bigbang.ocf.berkeley.edu,2017-10-01T22:03:02Z,2017-10-01T22:03:10Z,8S,0
282918,bigbang.ocf.berkeley.edu,2017-10-01T22:30:03Z,2017-10-02T00:36:20Z,2H 6M 17S,126
282976,bigbang.ocf.berkeley.edu,2017-10-02T00:44:01Z,2017-10-02T00:44:33Z,32S,0
282977,bigbang.ocf.berkeley.edu,2017-10-02T00:47:02Z,2017-10-02T00:51:17Z,4M 15S,4
282983,bigbang.ocf.berkeley.edu,2017-10-02T00:52:03Z,2017-10-02T03:11:46Z,2H 19M 43S,139
283019,bigbang.ocf.berkeley.edu,2017-10-02T05:49:02Z,2017-10-02T06:44:09Z,55M 7S,55
283027,bigbang.ocf.berkeley.edu,2017-10-02T16:16:02Z,2017-10-02T17:00:16Z,44M 14S,44
283133,bigbang.ocf.berkeley.edu,2017-10-02T17:30:03Z,2017-10-02T17:40:14Z,10M 11S,10
283151,bigbang.ocf.berkeley.edu,2017-10-02T17:44:02Z,2017-10-02T17:49:40Z,5M 38S,5
283163,bigbang.ocf.berkeley.edu,2017-10-02T17:53:02Z,2017-10-02T17:55:17Z,2M 15S,2
283177,bigbang.ocf.berkeley.edu,2017-10-02T18:00:03Z,2017-10-02T18:02:08Z,2M 5S,2
283191,bigbang.ocf.berkeley.edu,2017-10-02T18:08:02Z,2017-10-02T18:09:58Z,1M 56S,1
283203,bigbang.ocf.berkeley.edu,2017-10-02T18:11:02Z,2017-10-02T18:12:25Z,1M 23S,1
283210,bigbang.ocf.berkeley.edu,2017-10-02T18:14:03Z,2017-10-02T18:20:05Z,6M 2S,6
283223,bigbang.ocf.berkeley.edu,2017-10-02T18:21:03Z,2017-10-02T19:06:44Z,45M 41S,45
283277,bigbang.ocf.berkeley.edu,2017-10-02T19:08:01Z,2017-10-02T19:13:44Z,5M 43S,5
283297,bigbang.ocf.berkeley.edu,2017-10-02T19:15:02Z,2017-10-02T19:38:56Z,23M 54S,23
283340,bigbang.ocf.berkeley.edu,2017-10-02T19:42:01Z,2017-10-02T19:45:36Z,3M 35S,3
283348,bigbang.ocf.berkeley.edu,2017-10-02T19:49:02Z,2017-10-02T19:50:18Z,1M 16S,1
283356,bigbang.ocf.berkeley.edu,2017-10-02T19:53:02Z,2017-10-02T20:01:10Z,8M 8S,8
283378,bigbang.ocf.berkeley.edu,2017-10-02T20:05:03Z,2017-10-02T20:07:18Z,2M 15S,2
283387,bigbang.ocf.berkeley.edu,2017-10-02T20:08:03Z,2017-10-02T20:32:12Z,24M 9S,24
283424,bigbang.ocf.berkeley.edu,2017-10-02T20:33:02Z,2017-10-02T20:57:37Z,24M 35S,24
283462,bigbang.ocf.berkeley.edu,2017-10-02T21:02:02Z,2017-10-02T21:02:24Z,22S,0
283477,bigbang.ocf.berkeley.edu,2017-10-02T21:10:02Z,2017-10-02T21:36:33Z,26M 31S,26
283517,bigbang.ocf.berkeley.edu,2017-10-02T21:47:01Z,2017-10-02T21:48:29Z,1M 28S,1
283521,bigbang.ocf.berkeley.edu,2017-10-02T21:50:03Z,2017-10-02T21:52:05Z,2M 2S,2
283526,bigbang.ocf.berkeley.edu,2017-10-02T21:55:02Z,2017-10-02T21:59:06Z,4M 4S,4
283530,bigbang.ocf.berkeley.edu,2017-10-02T22:01:02Z,2017-10-02T22:08:14Z,7M 12S,7
283546,bigbang.ocf.berkeley.edu,2017-10-02T22:10:03Z,2017-10-02T22:11:13Z,1M 10S,1
283553,bigbang.ocf.berkeley.edu,2017-10-02T22:13:02Z,2017-10-02T22:15:34Z,2M 32S,2
283555,bigbang.ocf.berkeley.edu,2017-10-02T22:16:02Z,2017-10-02T22:19:02Z,3M 0S,3
283561,bigbang.ocf.berkeley.edu,2017-10-02T22:20:02Z,2017-10-02T22:21:45Z,1M 43S,1
283568,bigbang.ocf.berkeley.edu,2017-10-02T22:23:02Z,2017-10-02T22:29:15Z,6M 13S,6
283576,bigbang.ocf.berkeley.edu,2017-10-02T22:30:03Z,2017-10-02T22:48:09Z,18M 6S,18
283596,bigbang.ocf.berkeley.edu,2017-10-02T22:50:03Z,2017-10-02T23:13:49Z,23M 46S,23
283629,bigbang.ocf.berkeley.edu,2017-10-02T23:16:02Z,2017-10-02T23:55:54Z,39M 52S,39
283674,bigbang.ocf.berkeley.edu,2017-10-03T00:09:02Z,2017-10-03T03:28:01Z,3H 18M 59S,198
283766,bigbang.ocf.berkeley.edu,2017-10-03T04:44:02Z,2017-10-03T07:28:36Z,2H 44M 34S,164
283806,bigbang.ocf.berkeley.edu,2017-10-03T16:20:03Z,2017-10-03T16:22:15Z,2M 12S,2
283835,bigbang.ocf.berkeley.edu,2017-10-03T16:39:02Z,2017-10-03T16:40:38Z,1M 36S,1
283848,bigbang.ocf.berkeley.edu,2017-10-03T16:47:01Z,2017-10-03T16:49:11Z,2M 10S,2
283853,bigbang.ocf.berkeley.edu,2017-10-03T16:51:02Z,2017-10-03T16:54:09Z,3M 7S,3
283859,bigbang.ocf.berkeley.edu,2017-10-03T16:57:01Z,2017-10-03T16:58:50Z,1M 49S,1
283865,bigbang.ocf.berkeley.edu,2017-10-03T17:01:02Z,2017-10-03T17:04:21Z,3M 19S,3
283875,bigbang.ocf.berkeley.edu,2017-10-03T17:08:02Z,2017-10-03T17:58:38Z,50M 36S,50
283977,bigbang.ocf.berkeley.edu,2017-10-03T18:11:03Z,2017-10-03T19:17:37Z,1H 6M 34S,66
284058,bigbang.ocf.berkeley.edu,2017-10-03T19:20:02Z,2017-10-03T19:22:19Z,2M 17S,2
284069,bigbang.ocf.berkeley.edu,2017-10-03T19:23:03Z,2017-10-03T19:32:56Z,9M 53S,9
284095,bigbang.ocf.berkeley.edu,2017-10-03T19:37:03Z,2017-10-03T19:45:23Z,8M 20S,8
284114,bigbang.ocf.berkeley.edu,2017-10-03T19:47:03Z,2017-10-03T20:46:41Z,59M 38S,59
284176,bigbang.ocf.berkeley.edu,2017-10-03T20:48:01Z,2017-10-03T20:48:49Z,48S,0
284185,bigbang.ocf.berkeley.edu,2017-10-03T20:54:01Z,2017-10-03T21:00:07Z,6M 6S,6
284200,bigbang.ocf.berkeley.edu,2017-10-03T21:01:02Z,2017-10-03T21:09:15Z,8M 13S,8
284223,bigbang.ocf.berkeley.edu,2017-10-03T21:10:03Z,2017-10-03T21:12:15Z,2M 12S,2
284250,bigbang.ocf.berkeley.edu,2017-10-03T21:29:02Z,2017-10-03T21:31:23Z,2M 21S,2
284261,bigbang.ocf.berkeley.edu,2017-10-03T21:41:02Z,2017-10-03T21:44:19Z,3M 17S,3
284274,bigbang.ocf.berkeley.edu,2017-10-03T21:58:02Z,2017-10-03T21:59:06Z,1M 4S,1
284279,bigbang.ocf.berkeley.edu,2017-10-03T22:03:02Z,2017-10-03T22:06:04Z,3M 2S,3
284288,bigbang.ocf.berkeley.edu,2017-10-03T22:11:02Z,2017-10-03T22:13:43Z,2M 41S,2
284297,bigbang.ocf.berkeley.edu,2017-10-03T22:15:02Z,2017-10-03T22:15:56Z,54S,0
284300,bigbang.ocf.berkeley.edu,2017-10-03T22:17:03Z,2017-10-03T22:17:59Z,56S,0
284305,bigbang.ocf.berkeley.edu,2017-10-03T22:19:02Z,2017-10-03T22:25:16Z,6M 14S,6
284314,bigbang.ocf.berkeley.edu,2017-10-03T22:27:02Z,2017-10-03T23:55:26Z,1H 28M 24S,88
284410,bigbang.ocf.berkeley.edu,2017-10-04T00:01:02Z,2017-10-04T00:01:58Z,56S,0
284415,bigbang.ocf.berkeley.edu,2017-10-04T00:06:03Z,2017-10-04T00:09:50Z,3M 47S,3
284427,bigbang.ocf.berkeley.edu,2017-10-04T00:12:02Z,2017-10-04T00:14:02Z,2M 0S,2
284435,bigbang.ocf.berkeley.edu,2017-10-04T00:16:03Z,2017-10-04T00:17:58Z,1M 55S,1
284447,bigbang.ocf.berkeley.edu,2017-10-04T00:25:03Z,2017-10-04T00:55:45Z,30M 42S,30
284512,bigbang.ocf.berkeley.edu,2017-10-04T02:18:02Z,2017-10-04T03:59:57Z,1H 41M 55S,101
284552,bigbang.ocf.berkeley.edu,2017-10-04T05:44:02Z,2017-10-04T09:55:44Z,4H 11M 42S,251
284573,bigbang.ocf.berkeley.edu,2017-10-04T16:21:02Z,2017-10-04T17:54:56Z,1H 33M 54S,93
284727,bigbang.ocf.berkeley.edu,2017-10-04T18:35:02Z,2017-10-04T18:53:59Z,18M 57S,18
284771,bigbang.ocf.berkeley.edu,2017-10-04T19:10:02Z,2017-10-04T21:43:56Z,2H 33M 54S,153
284951,bigbang.ocf.berkeley.edu,2017-10-04T21:46:03Z,2017-10-04T23:00:27Z,1H 14M 24S,74
285024,bigbang.ocf.berkeley.edu,2017-10-04T23:04:02Z,2017-10-04T23:07:58Z,3M 56S,3
285028,bigbang.ocf.berkeley.edu,2017-10-04T23:09:02Z,2017-10-04T23:11:21Z,2M 19S,2
285034,bigbang.ocf.berkeley.edu,2017-10-04T23:13:02Z,2017-10-04T23:41:17Z,28M 15S,28
285053,bigbang.ocf.berkeley.edu,2017-10-04T23:49:02Z,2017-10-04T23:53:13Z,4M 11S,4
285064,bigbang.ocf.berkeley.edu,2017-10-04T23:58:03Z,2017-10-05T00:07:33Z,9M 30S,9
285074,bigbang.ocf.berkeley.edu,2017-10-05T00:14:02Z,2017-10-05T00:16:40Z,2M 38S,2
285083,bigbang.ocf.berkeley.edu,2017-10-05T00:22:03Z,2017-10-05T00:23:23Z,1M 20S,1
285087,bigbang.ocf.berkeley.edu,2017-10-05T00:28:02Z,2017-10-05T00:38:35Z,10M 33S,10
285092,bigbang.ocf.berkeley.edu,2017-10-05T00:43:03Z,2017-10-05T00:50:29Z,7M 26S,7
285100,bigbang.ocf.berkeley.edu,2017-10-05T01:01:02Z,2017-10-05T01:21:07Z,20M 5S,20
285121,bigbang.ocf.berkeley.edu,2017-10-05T01:38:03Z,2017-10-05T03:51:52Z,2H 13M 49S,133
285156,bigbang.ocf.berkeley.edu,2017-10-05T04:14:03Z,2017-10-05T09:15:40Z,5H 1M 37S,301
285181,bigbang.ocf.berkeley.edu,2017-10-05T16:18:02Z,2017-10-06T00:29:13Z,8H 11M 11S,491
285761,bigbang.ocf.berkeley.edu,2017-10-06T01:10:02Z,2017-10-06T01:33:59Z,23M 57S,23
286040,bigbang.ocf.berkeley.edu,2017-10-06T19:29:03Z,2017-10-06T21:16:18Z,1H 47M 15S,107
286145,bigbang.ocf.berkeley.edu,2017-10-06T21:22:01Z,2017-10-06T21:23:57Z,1M 56S,1
286149,bigbang.ocf.berkeley.edu,2017-10-06T21:28:01Z,2017-10-06T21:49:42Z,21M 41S,21
286161,bigbang.ocf.berkeley.edu,2017-10-06T21:52:02Z,2017-10-06T21:54:12Z,2M 10S,2
286179,bigbang.ocf.berkeley.edu,2017-10-06T22:16:02Z,2017-10-06T23:02:14Z,46M 12S,46
286222,bigbang.ocf.berkeley.edu,2017-10-06T23:15:03Z,2017-10-06T23:22:26Z,7M 23S,7
286244,bigbang.ocf.berkeley.edu,2017-10-06T23:52:02Z,2017-10-07T01:00:07Z,1H 8M 5S,68
286283,bigbang.ocf.berkeley.edu,2017-10-07T03:50:02Z,2017-10-07T10:11:31Z,6H 21M 29S,381
286298,bigbang.ocf.berkeley.edu,2017-10-07T16:14:02Z,2017-10-07T17:04:12Z,50M 10S,50
286328,bigbang.ocf.berkeley.edu,2017-10-07T20:00:02Z,2017-10-07T20:53:00Z,52M 58S,52
286365,bigbang.ocf.berkeley.edu,2017-10-07T22:51:03Z,2017-10-07T22:52:27Z,1M 24S,1
286369,bigbang.ocf.berkeley.edu,2017-10-07T23:16:02Z,2017-10-07T23:21:10Z,5M 8S,5
262374,blackout.ocf.berkeley.edu,2017-08-23T16:14:01Z,2017-08-23T16:16:49Z,2M 48S,2
262385,blackout.ocf.berkeley.edu,2017-08-23T16:27:01Z,2017-08-23T16:52:15Z,25M 14S,25
262415,blackout.ocf.berkeley.edu,2017-08-23T16:54:01Z,2017-08-23T17:07:53Z,13M 52S,13
262431,blackout.ocf.berkeley.edu,2017-08-23T17:09:02Z,2017-08-23T17:26:57Z,17M 55S,17
262465,blackout.ocf.berkeley.edu,2017-08-23T17:38:03Z,2017-08-23T17:42:48Z,4M 45S,4
262475,blackout.ocf.berkeley.edu,2017-08-23T17:45:03Z,2017-08-23T17:52:39Z,7M 36S,7
262489,blackout.ocf.berkeley.edu,2017-08-23T17:54:02Z,2017-08-23T18:02:24Z,8M 22S,8
262510,blackout.ocf.berkeley.edu,2017-08-23T18:11:02Z,2017-08-23T19:11:04Z,1H 0M 2S,60
262597,blackout.ocf.berkeley.edu,2017-08-23T19:13:02Z,2017-08-23T19:16:45Z,3M 43S,3
262609,blackout.ocf.berkeley.edu,2017-08-23T19:22:02Z,2017-08-23T19:32:41Z,10M 39S,10
262629,blackout.ocf.berkeley.edu,2017-08-23T19:36:02Z,2017-08-23T19:56:47Z,20M 45S,20
262647,blackout.ocf.berkeley.edu,2017-08-23T20:03:02Z,2017-08-23T20:04:56Z,1M 54S,1
262650,blackout.ocf.berkeley.edu,2017-08-23T20:06:02Z,2017-08-23T20:09:11Z,3M 9S,3
262656,blackout.ocf.berkeley.edu,2017-08-23T20:10:03Z,2017-08-23T20:13:41Z,3M 38S,3
262701,blackout.ocf.berkeley.edu,2017-08-23T20:48:03Z,2017-08-23T20:59:57Z,11M 54S,11
262715,blackout.ocf.berkeley.edu,2017-08-23T21:04:02Z,2017-08-23T21:20:22Z,16M 20S,16
262751,blackout.ocf.berkeley.edu,2017-08-23T21:31:02Z,2017-08-23T21:34:35Z,3M 33S,3
262773,blackout.ocf.berkeley.edu,2017-08-23T21:57:02Z,2017-08-23T22:07:38Z,10M 36S,10
262792,blackout.ocf.berkeley.edu,2017-08-23T22:13:02Z,2017-08-23T22:17:41Z,4M 39S,4
262802,blackout.ocf.berkeley.edu,2017-08-23T22:20:02Z,2017-08-23T23:55:42Z,1H 35M 40S,95
262900,blackout.ocf.berkeley.edu,2017-08-24T00:00:04Z,2017-08-24T00:04:16Z,4M 12S,4
262905,blackout.ocf.berkeley.edu,2017-08-24T00:05:02Z,2017-08-24T00:30:08Z,25M 6S,25
262934,blackout.ocf.berkeley.edu,2017-08-24T00:37:02Z,2017-08-24T00:46:48Z,9M 46S,9
262957,blackout.ocf.berkeley.edu,2017-08-24T01:08:03Z,2017-08-24T01:15:08Z,7M 5S,7
262974,blackout.ocf.berkeley.edu,2017-08-24T01:28:01Z,2017-08-24T01:30:49Z,2M 48S,2
262987,blackout.ocf.berkeley.edu,2017-08-24T02:02:02Z,2017-08-24T02:22:42Z,20M 40S,20
262996,blackout.ocf.berkeley.edu,2017-08-24T02:25:02Z,2017-08-24T02:25:59Z,57S,0
262998,blackout.ocf.berkeley.edu,2017-08-24T02:29:02Z,2017-08-24T02:33:39Z,4M 37S,4
263021,blackout.ocf.berkeley.edu,2017-08-24T03:36:02Z,2017-08-24T03:46:07Z,10M 5S,10
263034,blackout.ocf.berkeley.edu,2017-08-24T16:10:02Z,2017-08-24T16:14:09Z,4M 7S,4
263074,blackout.ocf.berkeley.edu,2017-08-24T16:48:02Z,2017-08-24T16:54:02Z,6M 0S,6
263100,blackout.ocf.berkeley.edu,2017-08-24T17:10:02Z,2017-08-24T17:50:56Z,40M 54S,40
263152,blackout.ocf.berkeley.edu,2017-08-24T17:53:03Z,2017-08-24T17:58:43Z,5M 40S,5
263165,blackout.ocf.berkeley.edu,2017-08-24T18:07:02Z,2017-08-24T18:10:43Z,3M 41S,3
263192,blackout.ocf.berkeley.edu,2017-08-24T18:22:02Z,2017-08-24T18:27:35Z,5M 33S,5
263200,blackout.ocf.berkeley.edu,2017-08-24T18:29:02Z,2017-08-24T19:01:14Z,32M 12S,32
263234,blackout.ocf.berkeley.edu,2017-08-24T19:02:02Z,2017-08-24T19:06:24Z,4M 22S,4
263251,blackout.ocf.berkeley.edu,2017-08-24T19:09:01Z,2017-08-24T19:19:29Z,10M 28S,10
263265,blackout.ocf.berkeley.edu,2017-08-24T19:20:03Z,2017-08-24T19:29:26Z,9M 23S,9
263282,blackout.ocf.berkeley.edu,2017-08-24T19:33:02Z,2017-08-24T19:36:48Z,3M 46S,3
263293,blackout.ocf.berkeley.edu,2017-08-24T19:42:01Z,2017-08-24T21:12:34Z,1H 30M 33S,90
263401,blackout.ocf.berkeley.edu,2017-08-24T21:21:02Z,2017-08-24T21:31:28Z,10M 26S,10
263417,blackout.ocf.berkeley.edu,2017-08-24T21:32:02Z,2017-08-24T21:34:01Z,1M 59S,1
263426,blackout.ocf.berkeley.edu,2017-08-24T21:39:02Z,2017-08-24T21:52:38Z,13M 36S,13
263459,blackout.ocf.berkeley.edu,2017-08-24T22:14:02Z,2017-08-24T22:20:30Z,6M 28S,6
263474,blackout.ocf.berkeley.edu,2017-08-24T22:22:02Z,2017-08-24T22:45:28Z,23M 26S,23
263505,blackout.ocf.berkeley.edu,2017-08-24T22:49:02Z,2017-08-24T22:49:58Z,56S,0
263511,blackout.ocf.berkeley.edu,2017-08-24T22:51:03Z,2017-08-24T22:55:34Z,4M 31S,4
263528,blackout.ocf.berkeley.edu,2017-08-24T23:10:02Z,2017-08-25T00:05:00Z,54M 58S,54
263593,blackout.ocf.berkeley.edu,2017-08-25T00:16:01Z,2017-08-25T00:24:41Z,8M 40S,8
263814,blackout.ocf.berkeley.edu,2017-08-25T18:12:02Z,2017-08-25T18:23:39Z,11M 37S,11
263836,blackout.ocf.berkeley.edu,2017-08-25T18:27:02Z,2017-08-25T19:45:15Z,1H 18M 13S,78
263932,blackout.ocf.berkeley.edu,2017-08-25T19:48:01Z,2017-08-25T19:50:42Z,2M 41S,2
263938,blackout.ocf.berkeley.edu,2017-08-25T19:52:03Z,2017-08-25T19:56:49Z,4M 46S,4
263957,blackout.ocf.berkeley.edu,2017-08-25T20:11:02Z,2017-08-25T20:16:07Z,5M 5S,5
263979,blackout.ocf.berkeley.edu,2017-08-25T20:22:01Z,2017-08-25T20:25:29Z,3M 28S,3
263987,blackout.ocf.berkeley.edu,2017-08-25T20:27:02Z,2017-08-25T20:29:48Z,2M 46S,2
263992,blackout.ocf.berkeley.edu,2017-08-25T20:32:02Z,2017-08-25T20:52:39Z,20M 37S,20
264018,blackout.ocf.berkeley.edu,2017-08-25T20:56:02Z,2017-08-25T21:00:00Z,3M 58S,3
264028,blackout.ocf.berkeley.edu,2017-08-25T21:09:03Z,2017-08-25T21:13:27Z,4M 24S,4
264041,blackout.ocf.berkeley.edu,2017-08-25T21:16:02Z,2017-08-25T21:36:45Z,20M 43S,20
264069,blackout.ocf.berkeley.edu,2017-08-25T21:45:03Z,2017-08-25T22:02:35Z,17M 32S,17
264119,blackout.ocf.berkeley.edu,2017-08-25T22:24:01Z,2017-08-25T23:52:29Z,1H 28M 28S,88
264184,blackout.ocf.berkeley.edu,2017-08-25T23:54:02Z,2017-08-26T00:45:41Z,51M 39S,51
264267,blackout.ocf.berkeley.edu,2017-08-26T20:52:02Z,2017-08-26T21:49:40Z,57M 38S,57
264305,blackout.ocf.berkeley.edu,2017-08-26T22:49:02Z,2017-08-26T22:54:14Z,5M 12S,5
264328,blackout.ocf.berkeley.edu,2017-08-27T00:53:02Z,2017-08-27T00:56:24Z,3M 22S,3
264356,blackout.ocf.berkeley.edu,2017-08-27T18:47:02Z,2017-08-27T18:53:42Z,6M 40S,6
264363,blackout.ocf.berkeley.edu,2017-08-27T19:05:02Z,2017-08-27T19:09:57Z,4M 55S,4
264368,blackout.ocf.berkeley.edu,2017-08-27T19:11:02Z,2017-08-27T19:15:57Z,4M 55S,4
264434,blackout.ocf.berkeley.edu,2017-08-27T22:23:02Z,2017-08-27T22:35:25Z,12M 23S,12
264440,blackout.ocf.berkeley.edu,2017-08-27T22:42:03Z,2017-08-27T22:56:02Z,13M 59S,13
264506,blackout.ocf.berkeley.edu,2017-08-28T16:11:02Z,2017-08-28T16:14:30Z,3M 28S,3
264523,blackout.ocf.berkeley.edu,2017-08-28T16:15:02Z,2017-08-28T16:19:02Z,4M 0S,4
264545,blackout.ocf.berkeley.edu,2017-08-28T16:27:01Z,2017-08-28T16:43:19Z,16M 18S,16
264569,blackout.ocf.berkeley.edu,2017-08-28T16:48:03Z,2017-08-28T16:50:04Z,2M 1S,2
264578,blackout.ocf.berkeley.edu,2017-08-28T16:56:02Z,2017-08-28T17:06:53Z,10M 51S,10
264604,blackout.ocf.berkeley.edu,2017-08-28T17:08:03Z,2017-08-28T17:48:11Z,40M 8S,40
264683,blackout.ocf.berkeley.edu,2017-08-28T17:50:02Z,2017-08-28T17:58:05Z,8M 3S,8
264697,blackout.ocf.berkeley.edu,2017-08-28T18:02:03Z,2017-08-28T18:02:03Z,0S,0
264699,blackout.ocf.berkeley.edu,2017-08-28T18:03:02Z,2017-08-28T18:18:15Z,15M 13S,15
264730,blackout.ocf.berkeley.edu,2017-08-28T18:19:02Z,2017-08-28T18:24:45Z,5M 43S,5
264740,blackout.ocf.berkeley.edu,2017-08-28T18:26:01Z,2017-08-28T18:32:44Z,6M 43S,6
264750,blackout.ocf.berkeley.edu,2017-08-28T18:34:02Z,2017-08-28T18:38:33Z,4M 31S,4
264776,blackout.ocf.berkeley.edu,2017-08-28T18:59:02Z,2017-08-28T19:00:52Z,1M 50S,1
264785,blackout.ocf.berkeley.edu,2017-08-28T19:06:01Z,2017-08-28T19:08:17Z,2M 16S,2
264793,blackout.ocf.berkeley.edu,2017-08-28T19:10:02Z,2017-08-28T19:17:04Z,7M 2S,7
264811,blackout.ocf.berkeley.edu,2017-08-28T19:19:02Z,2017-08-28T19:30:09Z,11M 7S,11
264834,blackout.ocf.berkeley.edu,2017-08-28T19:32:03Z,2017-08-28T19:37:18Z,5M 15S,5
264845,blackout.ocf.berkeley.edu,2017-08-28T19:41:01Z,2017-08-28T19:42:49Z,1M 48S,1
264850,blackout.ocf.berkeley.edu,2017-08-28T19:44:03Z,2017-08-28T20:15:57Z,31M 54S,31
264898,blackout.ocf.berkeley.edu,2017-08-28T20:18:02Z,2017-08-28T20:20:16Z,2M 14S,2
264908,blackout.ocf.berkeley.edu,2017-08-28T20:23:03Z,2017-08-28T20:31:32Z,8M 29S,8
264925,blackout.ocf.berkeley.edu,2017-08-28T20:36:03Z,2017-08-28T21:01:46Z,25M 43S,25
264973,blackout.ocf.berkeley.edu,2017-08-28T21:10:03Z,2017-08-28T21:17:17Z,7M 14S,7
264991,blackout.ocf.berkeley.edu,2017-08-28T21:19:02Z,2017-08-28T21:46:59Z,27M 57S,27
265037,blackout.ocf.berkeley.edu,2017-08-28T21:53:02Z,2017-08-28T22:15:43Z,22M 41S,22
265081,blackout.ocf.berkeley.edu,2017-08-28T22:22:02Z,2017-08-28T22:36:33Z,14M 31S,14
265103,blackout.ocf.berkeley.edu,2017-08-28T22:43:02Z,2017-08-28T22:50:48Z,7M 46S,7
265127,blackout.ocf.berkeley.edu,2017-08-28T23:01:02Z,2017-08-28T23:02:50Z,1M 48S,1
265135,blackout.ocf.berkeley.edu,2017-08-28T23:05:01Z,2017-08-28T23:31:52Z,26M 51S,26
265177,blackout.ocf.berkeley.edu,2017-08-28T23:33:03Z,2017-08-28T23:33:39Z,36S,0
265183,blackout.ocf.berkeley.edu,2017-08-28T23:39:03Z,2017-08-28T23:45:15Z,6M 12S,6
265198,blackout.ocf.berkeley.edu,2017-08-28T23:56:03Z,2017-08-28T23:58:53Z,2M 50S,2
265203,blackout.ocf.berkeley.edu,2017-08-29T00:01:03Z,2017-08-29T00:02:59Z,1M 56S,1
265207,blackout.ocf.berkeley.edu,2017-08-29T00:05:02Z,2017-08-29T00:10:27Z,5M 25S,5
265217,blackout.ocf.berkeley.edu,2017-08-29T00:13:02Z,2017-08-29T00:13:02Z,0S,0
265219,blackout.ocf.berkeley.edu,2017-08-29T00:14:02Z,2017-08-29T00:24:41Z,10M 39S,10
265238,blackout.ocf.berkeley.edu,2017-08-29T00:29:03Z,2017-08-29T00:42:25Z,13M 22S,13
265303,blackout.ocf.berkeley.edu,2017-08-29T16:17:03Z,2017-08-29T16:21:58Z,4M 55S,4
265346,blackout.ocf.berkeley.edu,2017-08-29T16:44:03Z,2017-08-29T16:53:08Z,9M 5S,9
265368,blackout.ocf.berkeley.edu,2017-08-29T16:56:03Z,2017-08-29T17:13:10Z,17M 7S,17
265390,blackout.ocf.berkeley.edu,2017-08-29T17:16:03Z,2017-08-29T17:29:15Z,13M 12S,13
265412,blackout.ocf.berkeley.edu,2017-08-29T17:41:02Z,2017-08-29T17:44:23Z,3M 21S,3
265421,blackout.ocf.berkeley.edu,2017-08-29T17:47:03Z,2017-08-29T17:55:38Z,8M 35S,8
265438,blackout.ocf.berkeley.edu,2017-08-29T18:06:03Z,2017-08-29T18:37:39Z,31M 36S,31
265530,blackout.ocf.berkeley.edu,2017-08-29T19:09:01Z,2017-08-29T19:33:56Z,24M 55S,24
265573,blackout.ocf.berkeley.edu,2017-08-29T19:35:03Z,2017-08-29T19:50:00Z,14M 57S,14
